b'1807',2/2/2011,SS,14
b'1807',2/2/2011,SS,25
b'1807',2/2/2011,SS,40
b'2378',24/7/2016,T,01
b'2378',24/7/2016,T,06
b'2378',24/7/2016,T,21
b'2378',24/7/2016,T,37
b'2378',24/7/2016,T,41
b'2378',24/7/2016,T,44
b'2378',24/7/2016,S,00
b'2378',24/7/2016,S,11
b'2378',24/7/2016,S,13
b'2378',24/7/2016,S,15
b'2378',24/7/2016,S,21
b'2378',24/7/2016,S,40
b'2378',24/7/2016,R,03
b'2378',24/7/2016,R,17
b'2378',24/7/2016,R,23
b'2378',24/7/2016,R,26
b'2378',24/7/2016,R,27
b'2378',24/7/2016,R,42
b'2378',24/7/2016,SS,03
b'2378',24/7/2016,SS,05
b'2378',24/7/2016,SS,07
b'2378',24/7/2016,SS,10
b'2378',24/7/2016,SS,14
b'2378',24/7/2016,SS,20
b'2397',28/9/2016,T,04
b'2397',28/9/2016,T,13
b'2397',28/9/2016,T,20
b'2397',28/9/2016,T,27
b'2397',28/9/2016,T,28
b'2397',28/9/2016,T,31
b'2397',28/9/2016,S,03
b'2397',28/9/2016,S,08
b'2397',28/9/2016,S,10
b'2397',28/9/2016,S,26
b'2397',28/9/2016,S,27
b'2397',28/9/2016,S,38
b'2397',28/9/2016,R,12
b'2397',28/9/2016,R,14
b'2397',28/9/2016,R,19
b'2397',28/9/2016,R,26
b'2397',28/9/2016,R,30
b'2397',28/9/2016,R,39
b'2397',28/9/2016,SS,13
b'2397',28/9/2016,SS,17
b'2397',28/9/2016,SS,18
b'2397',28/9/2016,SS,24
b'2397',28/9/2016,SS,30
b'2397',28/9/2016,SS,43
b'1942',20/5/2012,T,01
b'1942',20/5/2012,T,06
b'1942',20/5/2012,T,30
b'1942',20/5/2012,T,34
b'1942',20/5/2012,T,38
b'1942',20/5/2012,T,43
b'1942',20/5/2012,S,10
b'1942',20/5/2012,S,12
b'1942',20/5/2012,S,17
b'1942',20/5/2012,S,18
b'1942',20/5/2012,S,22
b'1942',20/5/2012,S,30
b'1942',20/5/2012,R,01
b'1942',20/5/2012,R,08
b'1942',20/5/2012,R,14
b'1942',20/5/2012,R,16
b'1942',20/5/2012,R,32
b'1942',20/5/2012,R,37
b'1942',20/5/2012,SS,04
b'1942',20/5/2012,SS,06
b'1942',20/5/2012,SS,08
b'1942',20/5/2012,SS,10
b'1942',20/5/2012,SS,16
b'1942',20/5/2012,SS,45
b'1411',11/4/2007,T,07
b'1411',11/4/2007,T,26
b'1411',11/4/2007,T,30
b'1411',11/4/2007,T,35
b'1411',11/4/2007,T,42
b'1411',11/4/2007,T,45
b'1411',11/4/2007,S,02
b'1411',11/4/2007,S,07
b'1411',11/4/2007,S,11
b'1411',11/4/2007,S,20
b'1411',11/4/2007,S,35
b'1411',11/4/2007,S,40
b'1411',11/4/2007,R,12
b'1411',11/4/2007,R,17
b'1411',11/4/2007,R,29
b'1411',11/4/2007,R,31
b'1411',11/4/2007,R,40
b'1411',11/4/2007,R,43
b'1411',11/4/2007,SS,02
b'1411',11/4/2007,SS,06
b'1411',11/4/2007,SS,22
b'1411',11/4/2007,SS,29
b'1411',11/4/2007,SS,37
b'1411',11/4/2007,SS,41
b'2114',12/1/2014,T,08
b'2114',12/1/2014,T,15
b'2114',12/1/2014,T,23
b'2114',12/1/2014,T,26
b'2114',12/1/2014,T,29
b'2114',12/1/2014,T,43
b'2114',12/1/2014,S,05
b'2114',12/1/2014,S,06
b'2114',12/1/2014,S,08
b'2114',12/1/2014,S,12
b'2114',12/1/2014,S,29
b'2114',12/1/2014,S,40
b'2114',12/1/2014,R,11
b'2114',12/1/2014,R,14
b'2114',12/1/2014,R,16
b'2114',12/1/2014,R,23
b'2114',12/1/2014,R,24
b'2114',12/1/2014,R,43
b'2114',12/1/2014,SS,02
b'2114',12/1/2014,SS,08
b'2114',12/1/2014,SS,28
b'2114',12/1/2014,SS,31
b'2114',12/1/2014,SS,43
b'2114',12/1/2014,SS,44
b'1738',6/6/2010,T,03
b'1738',6/6/2010,T,06
b'1738',6/6/2010,T,14
b'1738',6/6/2010,T,18
b'1738',6/6/2010,T,25
b'1738',6/6/2010,T,38
b'1738',6/6/2010,S,03
b'1738',6/6/2010,S,04
b'1738',6/6/2010,S,21
b'1738',6/6/2010,S,26
b'1738',6/6/2010,S,34
b'1738',6/6/2010,S,41
b'1738',6/6/2010,R,05
b'1738',6/6/2010,R,20
b'1738',6/6/2010,R,23
b'1738',6/6/2010,R,33
b'1738',6/6/2010,R,37
b'1738',6/6/2010,R,41
b'1738',6/6/2010,SS,07
b'1738',6/6/2010,SS,17
b'1738',6/6/2010,SS,34
b'1738',6/6/2010,SS,40
b'1738',6/6/2010,SS,42
b'1738',6/6/2010,SS,43
b'1692',27/12/2009,T,07
b'1692',27/12/2009,T,08
b'1692',27/12/2009,T,23
b'1692',27/12/2009,T,31
b'1692',27/12/2009,T,39
b'1692',27/12/2009,T,45
b'1692',27/12/2009,S,08
b'1692',27/12/2009,S,09
b'1692',27/12/2009,S,12
b'1692',27/12/2009,S,15
b'1692',27/12/2009,S,18
b'1692',27/12/2009,S,32
b'1692',27/12/2009,R,01
b'1692',27/12/2009,R,02
b'1692',27/12/2009,R,08
b'1692',27/12/2009,R,14
b'1692',27/12/2009,R,32
b'1692',27/12/2009,R,35
b'1692',27/12/2009,SS,17
b'1692',27/12/2009,SS,18
b'1692',27/12/2009,SS,20
b'1692',27/12/2009,SS,23
b'1692',27/12/2009,SS,28
b'1692',27/12/2009,SS,34
b'1368',12/11/2006,T,06
b'1368',12/11/2006,T,15
b'1368',12/11/2006,T,20
b'1368',12/11/2006,T,27
b'1368',12/11/2006,T,28
b'1368',12/11/2006,T,37
b'1368',12/11/2006,S,00
b'1368',12/11/2006,S,04
b'1368',12/11/2006,S,08
b'1368',12/11/2006,S,21
b'1368',12/11/2006,S,31
b'1368',12/11/2006,S,38
b'1368',12/11/2006,R,04
b'1368',12/11/2006,R,06
b'1368',12/11/2006,R,15
b'1368',12/11/2006,R,20
b'1368',12/11/2006,R,37
b'1368',12/11/2006,R,40
b'1368',12/11/2006,SS,00
b'1368',12/11/2006,SS,05
b'1368',12/11/2006,SS,09
b'1368',12/11/2006,SS,10
b'1368',12/11/2006,SS,20
b'1368',12/11/2006,SS,26
b'1387',17/1/2007,T,04
b'1387',17/1/2007,T,08
b'1387',17/1/2007,T,14
b'1387',17/1/2007,T,19
b'1387',17/1/2007,T,23
b'1387',17/1/2007,T,35
b'1387',17/1/2007,S,04
b'1387',17/1/2007,S,21
b'1387',17/1/2007,S,22
b'1387',17/1/2007,S,33
b'1387',17/1/2007,S,34
b'1387',17/1/2007,S,38
b'1387',17/1/2007,R,14
b'1387',17/1/2007,R,16
b'1387',17/1/2007,R,23
b'1387',17/1/2007,R,27
b'1387',17/1/2007,R,36
b'1387',17/1/2007,R,39
b'1387',17/1/2007,SS,00
b'1387',17/1/2007,SS,04
b'1387',17/1/2007,SS,15
b'1387',17/1/2007,SS,19
b'1387',17/1/2007,SS,23
b'1387',17/1/2007,SS,27
b'2051',9/6/2013,T,11
b'2051',9/6/2013,T,13
b'2051',9/6/2013,T,14
b'2051',9/6/2013,T,27
b'2051',9/6/2013,T,38
b'2051',9/6/2013,T,42
b'2051',9/6/2013,S,19
b'2051',9/6/2013,S,20
b'2051',9/6/2013,S,32
b'2051',9/6/2013,S,33
b'2051',9/6/2013,S,40
b'2051',9/6/2013,S,43
b'2051',9/6/2013,R,02
b'2051',9/6/2013,R,14
b'2051',9/6/2013,R,25
b'2051',9/6/2013,R,34
b'2051',9/6/2013,R,36
b'2051',9/6/2013,R,39
b'2051',9/6/2013,SS,02
b'2051',9/6/2013,SS,08
b'2051',9/6/2013,SS,11
b'2051',9/6/2013,SS,19
b'2051',9/6/2013,SS,33
b'2051',9/6/2013,SS,43
b'2401',12/10/2016,T,04
b'2401',12/10/2016,T,08
b'2401',12/10/2016,T,15
b'2401',12/10/2016,T,16
b'2401',12/10/2016,T,23
b'2401',12/10/2016,T,28
b'2401',12/10/2016,S,07
b'2401',12/10/2016,S,11
b'2401',12/10/2016,S,16
b'2401',12/10/2016,S,31
b'2401',12/10/2016,S,35
b'2401',12/10/2016,S,43
b'2401',12/10/2016,R,12
b'2401',12/10/2016,R,14
b'2401',12/10/2016,R,21
b'2401',12/10/2016,R,37
b'2401',12/10/2016,R,39
b'2401',12/10/2016,R,42
b'2401',12/10/2016,SS,03
b'2401',12/10/2016,SS,13
b'2401',12/10/2016,SS,21
b'2401',12/10/2016,SS,23
b'2401',12/10/2016,SS,31
b'2401',12/10/2016,SS,35
b'1939',9/5/2012,T,03
b'1939',9/5/2012,T,04
b'1939',9/5/2012,T,19
b'1939',9/5/2012,T,22
b'1939',9/5/2012,T,27
b'1939',9/5/2012,T,33
b'1939',9/5/2012,S,00
b'1939',9/5/2012,S,10
b'1939',9/5/2012,S,23
b'1939',9/5/2012,S,32
b'1939',9/5/2012,S,34
b'1939',9/5/2012,S,36
b'1939',9/5/2012,R,02
b'1939',9/5/2012,R,05
b'1939',9/5/2012,R,06
b'1939',9/5/2012,R,11
b'1939',9/5/2012,R,15
b'1939',9/5/2012,R,40
b'1939',9/5/2012,SS,00
b'1939',9/5/2012,SS,13
b'1939',9/5/2012,SS,16
b'1939',9/5/2012,SS,19
b'1939',9/5/2012,SS,40
b'1939',9/5/2012,SS,42
b'1893',30/11/2011,T,00
b'1893',30/11/2011,T,04
b'1893',30/11/2011,T,10
b'1893',30/11/2011,T,14
b'1893',30/11/2011,T,19
b'1893',30/11/2011,T,38
b'1893',30/11/2011,S,06
b'1893',30/11/2011,S,10
b'1893',30/11/2011,S,37
b'1893',30/11/2011,S,38
b'1893',30/11/2011,S,41
b'1893',30/11/2011,S,43
b'1893',30/11/2011,R,02
b'1893',30/11/2011,R,12
b'1893',30/11/2011,R,15
b'1893',30/11/2011,R,20
b'1893',30/11/2011,R,23
b'1893',30/11/2011,R,33
b'1893',30/11/2011,SS,02
b'1893',30/11/2011,SS,03
b'1893',30/11/2011,SS,04
b'1893',30/11/2011,SS,10
b'1893',30/11/2011,SS,18
b'1893',30/11/2011,SS,42
b'2246',19/4/2015,T,12
b'2246',19/4/2015,T,18
b'2246',19/4/2015,T,23
b'2246',19/4/2015,T,26
b'2246',19/4/2015,T,34
b'2246',19/4/2015,T,36
b'2246',19/4/2015,S,00
b'2246',19/4/2015,S,01
b'2246',19/4/2015,S,22
b'2246',19/4/2015,S,23
b'2246',19/4/2015,S,35
b'2246',19/4/2015,S,44
b'2246',19/4/2015,R,05
b'2246',19/4/2015,R,11
b'2246',19/4/2015,R,13
b'2246',19/4/2015,R,16
b'2246',19/4/2015,R,40
b'2246',19/4/2015,R,45
b'2246',19/4/2015,SS,07
b'2246',19/4/2015,SS,08
b'2246',19/4/2015,SS,21
b'2246',19/4/2015,SS,23
b'2246',19/4/2015,SS,27
b'2246',19/4/2015,SS,32
b'1485',30/12/2007,T,01
b'1485',30/12/2007,T,27
b'1485',30/12/2007,T,34
b'1485',30/12/2007,T,41
b'1485',30/12/2007,T,43
b'1485',30/12/2007,T,45
b'1485',30/12/2007,S,03
b'1485',30/12/2007,S,26
b'1485',30/12/2007,S,30
b'1485',30/12/2007,S,31
b'1485',30/12/2007,S,32
b'1485',30/12/2007,S,38
b'1485',30/12/2007,R,07
b'1485',30/12/2007,R,11
b'1485',30/12/2007,R,22
b'1485',30/12/2007,R,33
b'1485',30/12/2007,R,35
b'1485',30/12/2007,R,44
b'1485',30/12/2007,SS,01
b'1485',30/12/2007,SS,17
b'1485',30/12/2007,SS,19
b'1485',30/12/2007,SS,25
b'1485',30/12/2007,SS,34
b'1485',30/12/2007,SS,38
b'2303',4/11/2015,T,03
b'2303',4/11/2015,T,05
b'2303',4/11/2015,T,07
b'2303',4/11/2015,T,24
b'2303',4/11/2015,T,31
b'2303',4/11/2015,T,37
b'2303',4/11/2015,S,00
b'2303',4/11/2015,S,02
b'2303',4/11/2015,S,12
b'2303',4/11/2015,S,15
b'2303',4/11/2015,S,33
b'2303',4/11/2015,S,45
b'2303',4/11/2015,R,03
b'2303',4/11/2015,R,04
b'2303',4/11/2015,R,09
b'2303',4/11/2015,R,12
b'2303',4/11/2015,R,22
b'2303',4/11/2015,R,44
b'2303',4/11/2015,SS,12
b'2303',4/11/2015,SS,14
b'2303',4/11/2015,SS,27
b'2303',4/11/2015,SS,32
b'2303',4/11/2015,SS,33
b'2303',4/11/2015,SS,40
b'1606',1/3/2009,T,02
b'1606',1/3/2009,T,06
b'1606',1/3/2009,T,09
b'1606',1/3/2009,T,12
b'1606',1/3/2009,T,17
b'1606',1/3/2009,T,39
b'1606',1/3/2009,S,02
b'1606',1/3/2009,S,07
b'1606',1/3/2009,S,16
b'1606',1/3/2009,S,18
b'1606',1/3/2009,S,23
b'1606',1/3/2009,S,26
b'1606',1/3/2009,R,01
b'1606',1/3/2009,R,11
b'1606',1/3/2009,R,27
b'1606',1/3/2009,R,30
b'1606',1/3/2009,R,35
b'1606',1/3/2009,R,44
b'1606',1/3/2009,SS,02
b'1606',1/3/2009,SS,11
b'1606',1/3/2009,SS,16
b'1606',1/3/2009,SS,27
b'1606',1/3/2009,SS,28
b'1606',1/3/2009,SS,40
b'2180',31/8/2014,T,09
b'2180',31/8/2014,T,11
b'2180',31/8/2014,T,21
b'2180',31/8/2014,T,22
b'2180',31/8/2014,T,33
b'2180',31/8/2014,T,39
b'2180',31/8/2014,S,00
b'2180',31/8/2014,S,22
b'2180',31/8/2014,S,31
b'2180',31/8/2014,S,32
b'2180',31/8/2014,S,34
b'2180',31/8/2014,S,43
b'2180',31/8/2014,R,06
b'2180',31/8/2014,R,14
b'2180',31/8/2014,R,33
b'2180',31/8/2014,R,38
b'2180',31/8/2014,R,41
b'2180',31/8/2014,R,43
b'2180',31/8/2014,SS,16
b'2180',31/8/2014,SS,27
b'2180',31/8/2014,SS,35
b'2180',31/8/2014,SS,39
b'2180',31/8/2014,SS,42
b'2180',31/8/2014,SS,43
b'2495',6/9/2017,T,01
b'2495',6/9/2017,T,16
b'2495',6/9/2017,T,26
b'2495',6/9/2017,T,30
b'2495',6/9/2017,T,38
b'2495',6/9/2017,T,43
b'2495',6/9/2017,S,07
b'2495',6/9/2017,S,12
b'2495',6/9/2017,S,15
b'2495',6/9/2017,S,23
b'2495',6/9/2017,S,39
b'2495',6/9/2017,S,40
b'2495',6/9/2017,R,00
b'2495',6/9/2017,R,14
b'2495',6/9/2017,R,15
b'2495',6/9/2017,R,23
b'2495',6/9/2017,R,24
b'2495',6/9/2017,R,32
b'2495',6/9/2017,SS,10
b'2495',6/9/2017,SS,11
b'2495',6/9/2017,SS,14
b'2495',6/9/2017,SS,22
b'2495',6/9/2017,SS,25
b'2495',6/9/2017,SS,36
b'1743',23/6/2010,T,02
b'1743',23/6/2010,T,07
b'1743',23/6/2010,T,09
b'1743',23/6/2010,T,13
b'1743',23/6/2010,T,21
b'1743',23/6/2010,T,30
b'1743',23/6/2010,S,08
b'1743',23/6/2010,S,12
b'1743',23/6/2010,S,15
b'1743',23/6/2010,S,18
b'1743',23/6/2010,S,23
b'1743',23/6/2010,S,26
b'1743',23/6/2010,R,02
b'1743',23/6/2010,R,05
b'1743',23/6/2010,R,08
b'1743',23/6/2010,R,34
b'1743',23/6/2010,R,37
b'1743',23/6/2010,R,45
b'1743',23/6/2010,SS,11
b'1743',23/6/2010,SS,14
b'1743',23/6/2010,SS,25
b'1743',23/6/2010,SS,30
b'1743',23/6/2010,SS,40
b'1743',23/6/2010,SS,44
b'1313',3/5/2006,T,02
b'1313',3/5/2006,T,06
b'1313',3/5/2006,T,08
b'1313',3/5/2006,T,10
b'1313',3/5/2006,T,24
b'1313',3/5/2006,T,26
b'1313',3/5/2006,S,02
b'1313',3/5/2006,S,03
b'1313',3/5/2006,S,15
b'1313',3/5/2006,S,38
b'1313',3/5/2006,S,40
b'1313',3/5/2006,S,45
b'1313',3/5/2006,R,17
b'1313',3/5/2006,R,20
b'1313',3/5/2006,R,27
b'1313',3/5/2006,R,37
b'1313',3/5/2006,R,40
b'1313',3/5/2006,R,44
b'1313',3/5/2006,SS,07
b'1313',3/5/2006,SS,08
b'1313',3/5/2006,SS,10
b'1313',3/5/2006,SS,21
b'1313',3/5/2006,SS,28
b'1313',3/5/2006,SS,33
b'1597',28/1/2009,T,20
b'1597',28/1/2009,T,28
b'1597',28/1/2009,T,30
b'1597',28/1/2009,T,31
b'1597',28/1/2009,T,32
b'1597',28/1/2009,T,45
b'1597',28/1/2009,S,02
b'1597',28/1/2009,S,05
b'1597',28/1/2009,S,07
b'1597',28/1/2009,S,21
b'1597',28/1/2009,S,23
b'1597',28/1/2009,S,26
b'1597',28/1/2009,R,01
b'1597',28/1/2009,R,09
b'1597',28/1/2009,R,16
b'1597',28/1/2009,R,26
b'1597',28/1/2009,R,27
b'1597',28/1/2009,R,31
b'1597',28/1/2009,SS,02
b'1597',28/1/2009,SS,08
b'1597',28/1/2009,SS,11
b'1597',28/1/2009,SS,20
b'1597',28/1/2009,SS,32
b'1597',28/1/2009,SS,45
b'2211',18/12/2014,T,11
b'2211',18/12/2014,T,17
b'2211',18/12/2014,T,22
b'2211',18/12/2014,T,23
b'2211',18/12/2014,T,40
b'2211',18/12/2014,T,42
b'2211',18/12/2014,S,00
b'2211',18/12/2014,S,13
b'2211',18/12/2014,S,27
b'2211',18/12/2014,S,28
b'2211',18/12/2014,S,37
b'2211',18/12/2014,S,40
b'2211',18/12/2014,R,08
b'2211',18/12/2014,R,18
b'2211',18/12/2014,R,24
b'2211',18/12/2014,R,28
b'2211',18/12/2014,R,30
b'2211',18/12/2014,R,43
b'2211',18/12/2014,SS,02
b'2211',18/12/2014,SS,06
b'2211',18/12/2014,SS,29
b'2211',18/12/2014,SS,31
b'2211',18/12/2014,SS,33
b'2211',18/12/2014,SS,43
b'1981',3/10/2012,T,07
b'1981',3/10/2012,T,08
b'1981',3/10/2012,T,26
b'1981',3/10/2012,T,29
b'1981',3/10/2012,T,37
b'1981',3/10/2012,T,39
b'1981',3/10/2012,S,03
b'1981',3/10/2012,S,06
b'1981',3/10/2012,S,07
b'1981',3/10/2012,S,21
b'1981',3/10/2012,S,36
b'1981',3/10/2012,S,39
b'1981',3/10/2012,R,02
b'1981',3/10/2012,R,03
b'1981',3/10/2012,R,05
b'1981',3/10/2012,R,08
b'1981',3/10/2012,R,32
b'1981',3/10/2012,R,36
b'1981',3/10/2012,SS,01
b'1981',3/10/2012,SS,08
b'1981',3/10/2012,SS,27
b'1981',3/10/2012,SS,30
b'1981',3/10/2012,SS,33
b'1981',3/10/2012,SS,43
b'2354',2/5/2016,T,02
b'2354',2/5/2016,T,06
b'2354',2/5/2016,T,21
b'2354',2/5/2016,T,23
b'2354',2/5/2016,T,30
b'2354',2/5/2016,T,44
b'2354',2/5/2016,S,02
b'2354',2/5/2016,S,13
b'2354',2/5/2016,S,18
b'2354',2/5/2016,S,19
b'2354',2/5/2016,S,20
b'2354',2/5/2016,S,41
b'2354',2/5/2016,R,12
b'2354',2/5/2016,R,14
b'2354',2/5/2016,R,26
b'2354',2/5/2016,R,32
b'2354',2/5/2016,R,33
b'2354',2/5/2016,R,36
b'2354',2/5/2016,SS,11
b'2354',2/5/2016,SS,12
b'2354',2/5/2016,SS,20
b'2354',2/5/2016,SS,40
b'2354',2/5/2016,SS,42
b'2354',2/5/2016,SS,43
b'1578',24/11/2008,T,00
b'1578',24/11/2008,T,08
b'1578',24/11/2008,T,26
b'1578',24/11/2008,T,33
b'1578',24/11/2008,T,39
b'1578',24/11/2008,T,45
b'1578',24/11/2008,S,00
b'1578',24/11/2008,S,05
b'1578',24/11/2008,S,09
b'1578',24/11/2008,S,23
b'1578',24/11/2008,S,32
b'1578',24/11/2008,S,34
b'1578',24/11/2008,R,00
b'1578',24/11/2008,R,03
b'1578',24/11/2008,R,11
b'1578',24/11/2008,R,15
b'1578',24/11/2008,R,23
b'1578',24/11/2008,R,30
b'1578',24/11/2008,SS,20
b'1578',24/11/2008,SS,21
b'1578',24/11/2008,SS,22
b'1578',24/11/2008,SS,24
b'1578',24/11/2008,SS,35
b'1578',24/11/2008,SS,38
b'1651',5/8/2009,T,07
b'1651',5/8/2009,T,10
b'1651',5/8/2009,T,21
b'1651',5/8/2009,T,30
b'1651',5/8/2009,T,32
b'1651',5/8/2009,T,43
b'1651',5/8/2009,S,03
b'1651',5/8/2009,S,09
b'1651',5/8/2009,S,22
b'1651',5/8/2009,S,30
b'1651',5/8/2009,S,40
b'1651',5/8/2009,S,43
b'1651',5/8/2009,R,02
b'1651',5/8/2009,R,14
b'1651',5/8/2009,R,20
b'1651',5/8/2009,R,24
b'1651',5/8/2009,R,25
b'1651',5/8/2009,R,35
b'1651',5/8/2009,SS,02
b'1651',5/8/2009,SS,03
b'1651',5/8/2009,SS,06
b'1651',5/8/2009,SS,10
b'1651',5/8/2009,SS,21
b'1651',5/8/2009,SS,39
b'1344',20/8/2006,T,01
b'1344',20/8/2006,T,03
b'1344',20/8/2006,T,07
b'1344',20/8/2006,T,25
b'1344',20/8/2006,T,33
b'1344',20/8/2006,T,41
b'1344',20/8/2006,S,15
b'1344',20/8/2006,S,16
b'1344',20/8/2006,S,24
b'1344',20/8/2006,S,28
b'1344',20/8/2006,S,29
b'1344',20/8/2006,S,44
b'1344',20/8/2006,R,05
b'1344',20/8/2006,R,16
b'1344',20/8/2006,R,24
b'1344',20/8/2006,R,25
b'1344',20/8/2006,R,32
b'1344',20/8/2006,R,43
b'1344',20/8/2006,SS,06
b'1344',20/8/2006,SS,10
b'1344',20/8/2006,SS,33
b'1344',20/8/2006,SS,35
b'1344',20/8/2006,SS,36
b'1344',20/8/2006,SS,42
b'1714',14/3/2010,T,04
b'1714',14/3/2010,T,07
b'1714',14/3/2010,T,14
b'1714',14/3/2010,T,20
b'1714',14/3/2010,T,40
b'1714',14/3/2010,T,44
b'1714',14/3/2010,S,02
b'1714',14/3/2010,S,03
b'1714',14/3/2010,S,07
b'1714',14/3/2010,S,26
b'1714',14/3/2010,S,33
b'1714',14/3/2010,S,42
b'1714',14/3/2010,R,11
b'1714',14/3/2010,R,12
b'1714',14/3/2010,R,19
b'1714',14/3/2010,R,33
b'1714',14/3/2010,R,36
b'1714',14/3/2010,R,42
b'1714',14/3/2010,SS,14
b'1714',14/3/2010,SS,15
b'1714',14/3/2010,SS,22
b'1714',14/3/2010,SS,29
b'1714',14/3/2010,SS,36
b'1714',14/3/2010,SS,41
b'2092',27/10/2013,T,00
b'2092',27/10/2013,T,11
b'2092',27/10/2013,T,17
b'2092',27/10/2013,T,20
b'2092',27/10/2013,T,32
b'2092',27/10/2013,T,35
b'2092',27/10/2013,S,06
b'2092',27/10/2013,S,09
b'2092',27/10/2013,S,10
b'2092',27/10/2013,S,31
b'2092',27/10/2013,S,37
b'2092',27/10/2013,S,44
b'2092',27/10/2013,R,07
b'2092',27/10/2013,R,08
b'2092',27/10/2013,R,13
b'2092',27/10/2013,R,16
b'2092',27/10/2013,R,20
b'2092',27/10/2013,R,31
b'2092',27/10/2013,SS,05
b'2092',27/10/2013,SS,09
b'2092',27/10/2013,SS,17
b'2092',27/10/2013,SS,40
b'2092',27/10/2013,SS,43
b'2092',27/10/2013,SS,45
b'2138',6/4/2014,T,03
b'2138',6/4/2014,T,10
b'2138',6/4/2014,T,13
b'2138',6/4/2014,T,14
b'2138',6/4/2014,T,21
b'2138',6/4/2014,T,44
b'2138',6/4/2014,S,03
b'2138',6/4/2014,S,06
b'2138',6/4/2014,S,17
b'2138',6/4/2014,S,28
b'2138',6/4/2014,S,36
b'2138',6/4/2014,S,44
b'2138',6/4/2014,R,06
b'2138',6/4/2014,R,07
b'2138',6/4/2014,R,18
b'2138',6/4/2014,R,21
b'2138',6/4/2014,R,31
b'2138',6/4/2014,R,39
b'2138',6/4/2014,SS,07
b'2138',6/4/2014,SS,08
b'2138',6/4/2014,SS,19
b'2138',6/4/2014,SS,22
b'2138',6/4/2014,SS,41
b'2138',6/4/2014,SS,45
b'1978',24/9/2012,T,00
b'1978',24/9/2012,T,06
b'1978',24/9/2012,T,18
b'1978',24/9/2012,T,34
b'1978',24/9/2012,T,38
b'1978',24/9/2012,T,45
b'1978',24/9/2012,S,04
b'1978',24/9/2012,S,09
b'1978',24/9/2012,S,13
b'1978',24/9/2012,S,22
b'1978',24/9/2012,S,29
b'1978',24/9/2012,S,43
b'1978',24/9/2012,R,01
b'1978',24/9/2012,R,09
b'1978',24/9/2012,R,13
b'1978',24/9/2012,R,23
b'1978',24/9/2012,R,29
b'1978',24/9/2012,R,34
b'1978',24/9/2012,SS,00
b'1978',24/9/2012,SS,03
b'1978',24/9/2012,SS,04
b'1978',24/9/2012,SS,16
b'1978',24/9/2012,SS,21
b'1978',24/9/2012,SS,33
b'2207',3/12/2014,T,03
b'2207',3/12/2014,T,04
b'2207',3/12/2014,T,11
b'2207',3/12/2014,T,16
b'2207',3/12/2014,T,33
b'2207',3/12/2014,T,37
b'2207',3/12/2014,S,20
b'2207',3/12/2014,S,25
b'2207',3/12/2014,S,26
b'2207',3/12/2014,S,34
b'2207',3/12/2014,S,41
b'2207',3/12/2014,S,45
b'2207',3/12/2014,R,11
b'2207',3/12/2014,R,12
b'2207',3/12/2014,R,17
b'2207',3/12/2014,R,38
b'2207',3/12/2014,R,39
b'2207',3/12/2014,R,45
b'2207',3/12/2014,SS,03
b'2207',3/12/2014,SS,05
b'2207',3/12/2014,SS,08
b'2207',3/12/2014,SS,29
b'2207',3/12/2014,SS,41
b'2207',3/12/2014,SS,44
b'1581',3/12/2008,T,10
b'1581',3/12/2008,T,22
b'1581',3/12/2008,T,34
b'1581',3/12/2008,T,36
b'1581',3/12/2008,T,41
b'1581',3/12/2008,T,45
b'1581',3/12/2008,S,00
b'1581',3/12/2008,S,06
b'1581',3/12/2008,S,11
b'1581',3/12/2008,S,35
b'1581',3/12/2008,S,39
b'1581',3/12/2008,S,44
b'1581',3/12/2008,R,06
b'1581',3/12/2008,R,10
b'1581',3/12/2008,R,12
b'1581',3/12/2008,R,13
b'1581',3/12/2008,R,20
b'1581',3/12/2008,R,33
b'1581',3/12/2008,SS,04
b'1581',3/12/2008,SS,10
b'1581',3/12/2008,SS,11
b'1581',3/12/2008,SS,25
b'1581',3/12/2008,SS,27
b'1581',3/12/2008,SS,33
b'2342',20/3/2016,T,08
b'2342',20/3/2016,T,09
b'2342',20/3/2016,T,24
b'2342',20/3/2016,T,33
b'2342',20/3/2016,T,38
b'2342',20/3/2016,T,41
b'2342',20/3/2016,S,01
b'2342',20/3/2016,S,13
b'2342',20/3/2016,S,17
b'2342',20/3/2016,S,36
b'2342',20/3/2016,S,39
b'2342',20/3/2016,S,43
b'2342',20/3/2016,R,22
b'2342',20/3/2016,R,36
b'2342',20/3/2016,R,38
b'2342',20/3/2016,R,40
b'2342',20/3/2016,R,43
b'2342',20/3/2016,R,45
b'2342',20/3/2016,SS,01
b'2342',20/3/2016,SS,15
b'2342',20/3/2016,SS,34
b'2342',20/3/2016,SS,39
b'2342',20/3/2016,SS,42
b'2342',20/3/2016,SS,45
b'1997',28/11/2012,T,03
b'1997',28/11/2012,T,05
b'1997',28/11/2012,T,19
b'1997',28/11/2012,T,27
b'1997',28/11/2012,T,30
b'1997',28/11/2012,T,43
b'1997',28/11/2012,S,00
b'1997',28/11/2012,S,03
b'1997',28/11/2012,S,06
b'1997',28/11/2012,S,15
b'1997',28/11/2012,S,17
b'1997',28/11/2012,S,21
b'1997',28/11/2012,R,00
b'1997',28/11/2012,R,17
b'1997',28/11/2012,R,18
b'1997',28/11/2012,R,21
b'1997',28/11/2012,R,28
b'1997',28/11/2012,R,43
